,X2,X3,X4,X5_Age_Bins,X6_Payment_Bins,X7_Payment_Bins,X8_Payment_Bins,X9_Payment_Bins,X10_Payment_Bins,X11_Payment_Bins,X12_sign,X12_monthlydif,X13_sign,X13_monthlydif,X14_sign,X14_monthlydif,X15_sign,X15_monthlydif,X16_sign,X16_monthlydif,X17_sign,X17_monthlydif,X18_binary,X19_binary,X20_binary,X21_binary,X22_binary,X23_binary
4835,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4836,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4837,1,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4838,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,0,1,0
4839,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
4840,1,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
4841,2,1,2,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4842,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4843,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4844,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4845,1,2,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4846,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4847,1,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
4848,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4849,2,1,2,1,1,1,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,1
4850,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4851,2,1,1,2,2,1,2,2,2,1,0,6,1,5,1,4,0,3,0,2,1,1,1,0,0,0,1,0
4852,2,3,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,0,1
4853,1,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4854,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4855,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4856,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,1,0
4857,2,3,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,1,0
4858,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4859,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4860,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4861,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4862,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
4863,2,1,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4864,2,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4865,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
4866,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
4867,1,2,2,2,2,2,1,2,2,2,0,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
4868,1,2,1,2,1,1,2,2,2,1,1,6,0,5,0,4,0,3,0,2,1,1,0,0,0,0,1,0
4869,2,1,1,3,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4870,2,1,2,1,1,1,1,1,1,1,1,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
4871,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4872,1,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4873,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4874,2,2,3,3,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4875,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4876,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
4877,1,1,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4878,2,1,2,1,1,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
4879,2,1,2,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4880,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4881,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4882,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
4883,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4884,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
4885,1,1,2,1,1,1,2,1,1,1,1,6,0,5,0,4,1,3,1,2,1,1,0,0,1,1,1,0
4886,2,1,2,1,1,1,1,1,2,2,1,6,1,5,1,4,0,3,0,2,0,1,1,1,1,1,1,1
4887,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4888,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4889,2,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4890,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4891,2,1,2,1,1,1,2,2,1,1,1,6,0,5,0,4,0,3,1,2,1,1,0,0,0,1,1,1
4892,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4893,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
4894,2,2,1,2,2,1,1,2,2,1,0,6,1,5,0,4,0,3,0,2,1,1,1,0,0,0,1,1
4895,2,3,1,2,1,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
4896,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
4897,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4898,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4899,2,2,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4900,2,1,2,1,2,2,1,1,1,1,0,6,0,5,1,4,0,3,1,2,1,1,0,1,0,1,1,1
4901,2,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
4902,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
4903,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4904,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4905,2,1,1,2,1,1,1,2,2,2,1,6,0,5,1,4,1,3,0,2,0,1,0,1,0,0,0,1
4906,2,2,1,3,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4907,2,2,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4908,1,2,2,1,2,2,2,2,2,2,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4909,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
4910,2,1,2,2,2,1,1,2,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
4911,1,5,2,1,2,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4912,1,3,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4913,1,1,1,1,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
4914,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4915,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4916,2,1,1,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4917,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4918,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4919,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
4920,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
4921,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,0,1
4922,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4923,2,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4924,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4925,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,0
4926,1,1,2,1,2,1,2,2,1,1,0,6,1,5,1,4,0,3,1,2,1,1,1,0,0,1,1,1
4927,2,2,2,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4928,2,1,1,3,1,1,2,2,1,2,1,6,1,5,1,4,0,3,1,2,1,1,1,0,0,1,0,1
4929,2,1,2,1,1,1,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
4930,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
4931,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,0,1,0,1
4932,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4933,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4934,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
4935,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4936,1,1,2,1,1,1,1,1,1,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
4937,1,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,0
4938,1,2,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,0,0,0,0
4939,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4940,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,1,1
4941,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4942,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4943,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4944,1,2,2,1,1,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4945,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
4946,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4947,1,1,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4948,1,1,2,1,2,2,2,2,2,2,1,6,0,5,0,4,1,3,1,2,1,1,0,0,1,1,1,1
4949,1,2,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4950,1,1,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4951,1,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4952,2,3,2,2,1,1,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4953,2,1,2,2,1,2,2,2,1,1,1,6,1,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
4954,1,1,2,2,1,1,1,1,1,1,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,1,1,1
4955,1,1,1,3,2,2,2,2,2,2,1,6,1,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
4956,1,1,2,1,1,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4957,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
4958,1,1,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4959,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4960,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4961,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4962,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4963,2,1,2,2,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4964,1,3,1,2,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4965,2,2,2,1,2,2,1,2,2,2,1,6,1,5,1,4,1,3,0,2,0,1,1,1,0,1,0,0
4966,1,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4967,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4968,2,1,2,1,1,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4969,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4970,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4971,1,2,1,3,1,1,1,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4972,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4973,2,1,2,1,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
4974,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4975,2,1,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4976,2,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
4977,1,1,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4978,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
4979,2,1,1,2,2,2,1,1,1,1,1,6,1,5,1,4,1,3,0,2,1,1,1,1,1,0,1,0
4980,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4981,1,3,1,2,1,1,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,0,0,0,0,0
4982,2,1,2,1,2,2,1,2,1,1,0,6,0,5,1,4,1,3,1,2,1,1,0,1,0,1,1,0
4983,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,0,3,0,2,0,1,1,1,0,0,0,0
4984,2,1,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4985,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,1,0,1
4986,2,2,2,1,2,2,1,2,2,1,0,6,0,5,1,4,1,3,0,2,1,1,0,1,1,0,1,1
4987,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4988,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
4989,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
4990,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4991,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4992,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
4993,2,3,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4994,2,1,2,2,2,2,2,2,2,2,1,6,1,5,0,4,1,3,1,2,1,1,1,0,1,1,1,1
4995,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4996,2,4,1,2,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
4997,2,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4998,1,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
4999,1,1,2,2,1,1,1,1,1,1,1,6,0,5,1,4,1,3,1,2,1,1,0,1,1,1,1,1
5000,2,3,1,3,2,2,2,2,1,1,0,6,0,5,0,4,0,3,1,2,0,1,0,0,0,1,0,0
5001,1,1,1,3,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5002,2,1,2,1,2,1,1,1,1,2,0,6,1,5,1,4,1,3,0,2,0,1,1,1,1,0,0,1
5003,2,3,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5004,2,2,2,1,1,2,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5005,2,3,0,1,2,2,2,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5006,2,1,2,1,2,2,2,2,2,2,1,6,1,5,0,4,1,3,1,2,0,1,1,0,1,1,0,1
5007,1,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,0,0,1,1
5008,2,2,1,1,2,2,2,2,2,1,1,6,1,5,1,4,0,3,0,2,1,1,1,1,0,0,1,0
5009,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5010,1,3,2,1,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
5011,2,1,1,3,2,2,2,2,2,1,1,6,0,5,0,4,0,3,0,2,1,1,1,1,0,0,1,1
5012,2,3,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,0,1,1,1,1,0
5013,2,1,1,2,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
5014,2,1,1,2,2,1,2,2,2,1,0,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,0
5015,2,1,2,1,2,2,2,1,2,1,0,6,0,5,0,4,1,3,1,2,1,1,0,0,1,0,1,1
5016,2,2,2,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,0,0,1
5017,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
5018,1,2,2,1,2,2,2,2,2,2,1,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
5019,1,3,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
5020,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5021,2,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5022,2,1,2,1,2,1,2,1,2,1,0,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,1
5023,1,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5024,2,1,1,2,1,2,2,2,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5025,1,2,2,1,2,2,1,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5026,1,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5027,1,1,2,1,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,1
5028,2,3,1,3,2,2,2,2,2,2,0,6,0,5,0,4,0,3,0,2,0,1,0,0,0,0,0,0
5029,1,1,1,3,1,2,2,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5030,1,1,1,2,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5031,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,0
5032,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5033,2,2,1,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5034,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5035,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
5036,2,1,2,1,1,1,2,2,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,0,0,0,1,1
5037,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5038,1,1,2,1,2,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
5039,2,3,2,2,2,2,1,1,1,1,0,6,0,5,1,4,0,3,1,2,1,1,0,1,0,1,1,1
5040,2,1,2,1,1,1,1,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,0,1
5041,1,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5042,2,3,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5043,1,3,2,3,2,2,2,1,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5044,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5045,1,1,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,0
5046,2,1,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5047,2,2,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5048,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,0,1
5049,2,3,2,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,0,1,1
5050,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5051,2,1,2,1,2,2,2,2,2,1,1,6,1,5,0,4,0,3,0,2,1,1,1,1,0,0,1,1
5052,2,1,2,1,1,2,2,1,1,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5053,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5054,2,2,2,1,2,2,1,1,1,1,0,6,0,5,1,4,1,3,0,2,1,1,0,1,1,0,1,1
5055,2,1,2,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5056,2,2,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5057,1,2,2,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,0,1,1,1,1,1,0,0
5058,2,1,1,2,1,1,1,1,2,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5059,2,2,1,1,1,1,1,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5060,1,2,1,3,2,2,2,2,2,1,1,6,1,5,1,4,1,3,0,2,1,1,1,1,1,0,1,1
5061,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
5062,1,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5063,2,2,2,1,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,1,1
5064,1,2,1,3,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,0,1,0
5065,2,1,1,1,2,2,2,2,2,1,0,6,0,5,0,4,0,3,0,2,1,1,0,0,0,0,1,1
5066,2,3,1,3,2,1,2,1,1,1,1,6,1,5,1,4,1,3,1,2,1,1,1,0,1,1,1,1
5067,2,3,1,2,2,2,2,2,2,2,1,6,1,5,1,4,1,3,1,2,1,1,1,1,1,1,0,1
